"ATE","EY1","EY0"
0.140523071436418,0.354127968891284,0.16784985216099
0.140523071436418,0.240482503115957,0.104327856826765
0.140523071436418,0.396206515587066,0.19445839073774
0.140523071436418,0.748971060517436,0.523266214640077
0.140523071436418,0.150213550828327,0.0610581346987216
0.140523071436418,0.383330870420238,0.186118059917858
0.140523071436418,0.388659083598678,0.189547635228637
0.140523071436418,0.55292358325383,0.312703628945679
0.140523071436418,0.0723156928567054,0.0278778138887325
0.140523071436418,0.137005294807116,0.0551802545226231
0.140523071436418,0.169664428647126,0.0699142441650466
0.140523071436418,0.870908851770878,0.712799294614138
0.140523071436418,0.560575328567326,0.319406053880752
0.140523071436418,0.0340102647617675,0.0127865703980371
0.140523071436418,0.642569800319035,0.398081655261209
0.140523071436418,0.254044334487191,0.11133690860962
0.140523071436418,0.445205375095002,0.227925485835307
0.140523071436418,0.781738654163679,0.568522936449241
0.140523071436418,0.0402421491236361,0.0151906781272144
0.140523071436418,0.338980356276428,0.158712188772756
0.140523071436418,0.576920375879245,0.33406507687909
0.140523071436418,0.0286052899456228,0.0107170843110817
0.140523071436418,0.413595135526696,0.206013806495081
0.140523071436418,0.488036292661717,0.259635489051489
0.140523071436418,0.253263689946451,0.110929573480023
0.140523071436418,0.305048896042401,0.139030061408023
0.140523071436418,0.574583988564689,0.331940554471626
0.140523071436418,0.679262534339239,0.437918208070769
0.140523071436418,0.818668284512092,0.624185268082535
0.140523071436418,0.22611763985669,0.0970566946156168
0.140523071436418,0.389378497430367,0.190013043677851
0.140523071436418,0.460047907732145,0.238640069271758
0.140523071436418,0.339566011684367,0.159061339386973
0.140523071436418,0.224202939997328,0.0960991380697127
0.140523071436418,0.156178579675558,0.0637483622327395
0.140523071436418,0.152543285515261,0.0621061727205898
0.140523071436418,0.50381862578824,0.271955207534745
0.140523071436418,0.817186844582032,0.621848866150546
0.140523071436418,0.17547456814811,0.0726071496791344
0.140523071436418,0.164672769291475,0.0676183233831176
0.140523071436418,0.487694976766476,0.259372982959872
0.140523071436418,0.221430225566563,0.094717259018719
0.140523071436418,0.148832011280133,0.0604382544680462
0.140523071436418,0.15046350462814,0.0611704137903922
0.140523071436418,0.0689351769740918,0.0265152452792317
0.140523071436418,0.577482581548681,0.334577776626436
0.140523071436418,0.0855479371995961,0.0332704822173882
0.140523071436418,0.273727775942455,0.12176825515064
0.140523071436418,0.48383067693687,0.256412331667215
0.140523071436418,0.181868614861421,0.0755965187003132
0.140523071436418,0.180271177340693,0.074847122967028
0.140523071436418,0.611384136087632,0.36659185003432
0.140523071436418,0.198632094915658,0.0835650433584384
0.140523071436418,0.201117346720587,0.0847628763048946
0.140523071436418,0.146601625270384,0.0594400252521507
0.140523071436418,0.503642877624755,0.2718160326692
0.140523071436418,0.78258119955258,0.569735537921901
0.140523071436418,0.172307650644917,0.0711365824822046
0.140523071436418,0.196074446576013,0.0823368025212564
0.140523071436418,0.97074018307634,0.924270970371254
0.140523071436418,0.626135212931266,0.381230686873985
0.140523071436418,0.27160190511328,0.120626542959645
0.140523071436418,0.278606953353508,0.124402731294165
0.140523071436418,0.89789959443797,0.763885590636172
0.140523071436418,0.034919700274627,0.013136201241494
0.140523071436418,0.406449713138954,0.201224018522918
0.140523071436418,0.260712298832496,0.114835822559021
0.140523071436418,0.398717262691255,0.196105901080886
0.140523071436418,0.26055349667141,0.114752083046433
0.140523071436418,0.145839913075116,0.0590998244097122
0.140523071436418,0.71468165129741,0.479569289839575
0.140523071436418,0.741346286306611,0.513241324369058
0.140523071436418,0.227828931509855,0.0979148167595411
0.140523071436418,0.142664655717367,0.0576855494641265
0.140523071436418,0.347964081197493,0.164104471762497
0.140523071436418,0.156200299496765,0.0637581990016585
0.140523071436418,0.259226879726946,0.114053317339243
0.140523071436418,0.286358062207528,0.128628684617703
0.140523071436418,0.253860896429269,0.111241148810546
0.140523071436418,0.633446008786974,0.388654603291875
0.140523071436418,0.126353014562526,0.0505175284702717
0.140523071436418,0.145787078082656,0.0590762402861272
0.140523071436418,0.0995077354671057,0.0390640109926846
0.140523071436418,0.464830385344825,0.242153110746154
0.140523071436418,0.23336291194327,0.100704723256689
0.140523071436418,0.787189515120362,0.576413367562811
0.140523071436418,0.0313535236305044,0.011767540062904
0.140523071436418,0.293829347568159,0.132750212811095
0.140523071436418,0.381504674898731,0.184949610186549
0.140523071436418,0.576971656957406,0.334111818545029
0.140523071436418,0.274894711796727,0.122396544142103
0.140523071436418,0.927342978418519,0.824418280426193
0.140523071436418,0.133821018082909,0.0537792421193729
0.140523071436418,0.202310794857692,0.0853396239845656
0.140523071436418,0.271017185192333,0.12031316477374
0.140523071436418,0.443591277538006,0.226777139135703
0.140523071436418,0.625447853044721,0.380538527800857
0.140523071436418,0.439673987389268,0.224003685637184
0.140523071436418,0.35053570192851,0.165662514590609
0.140523071436418,0.234456220800671,0.10125861587803
0.140523071436418,0.333731924878691,0.15559785181583
0.140523071436418,0.0478408547515862,0.0181484990809048
0.140523071436418,0.358084289171344,0.170273720451309
0.140523071436418,0.028251406614712,0.0105820897576696
0.140523071436418,0.109582251921365,0.0433133375979569
0.140523071436418,0.174671195865902,0.0722334749350081
0.140523071436418,0.17751748790704,0.0735593042709977
0.140523071436418,0.867144826381099,0.705981510073902
0.140523071436418,0.894869731658965,0.757950884356077
0.140523071436418,0.62789184545441,0.383004115530921
0.140523071436418,0.660924492568332,0.417612219700391
0.140523071436418,0.115246349024511,0.0457280305989919
0.140523071436418,0.94560874925051,0.864786259721262
0.140523071436418,0.5465955952202,0.307235568542352
0.140523071436418,0.115294615156854,0.0457486873453326
0.140523071436418,0.395836852905204,0.194216413301847
0.140523071436418,0.439673987389268,0.224003685637184
0.140523071436418,0.0936336282653964,0.0366129230642415
0.140523071436418,0.0320528500954337,0.0120354377815335
0.140523071436418,0.175729131934323,0.0727256447065302
0.140523071436418,0.262693601067462,0.115882297129822
0.140523071436418,0.320233094267829,0.147706871484221
0.140523071436418,0.0821548962281986,0.031878610926214
0.140523071436418,0.251809533814778,0.110172079281808
0.140523071436418,0.102147481380409,0.0401718345636305
0.140523071436418,0.258719878416733,0.113786635825395
0.140523071436418,0.189826078958811,0.0793551747171046
0.140523071436418,0.428101145226263,0.215920072309182
0.140523071436418,0.972102777433939,0.927636263568906
0.140523071436418,0.191975815172065,0.0803779719709175
0.140523071436418,0.156047471891314,0.0636889907148799
0.140523071436418,0.556237096343183,0.315593772772716
0.140523071436418,0.126978185626663,0.0507892930723624
0.140523071436418,0.142241449385817,0.0574975224532389
0.140523071436418,0.474473876285804,0.249329154193536
0.140523071436418,0.0877149164532992,0.0341627140225519
0.140523071436418,0.256274865878976,0.112503428664025
0.140523071436418,0.156749755258847,0.0640071437500073
0.140523071436418,0.344021851538213,0.161728598896078
0.140523071436418,0.208779974194628,0.0884833752883945
0.140523071436418,0.422364475251015,0.211972829971049
0.140523071436418,0.209517992561787,0.0888439047891518
0.140523071436418,0.261982494259912,0.115506346778136
0.140523071436418,0.156430565270521,0.0638625033404683
0.140523071436418,0.225914290295678,0.0969548695503271
0.140523071436418,0.955423714618108,0.887449831019818
0.140523071436418,0.972781003853871,0.929316937604122
0.140523071436418,0.220921139995685,0.0944641502241051
0.140523071436418,0.398247043656384,0.195796819316417
0.140523071436418,0.218020299568631,0.0930255067496769
0.140523071436418,0.257752460265913,0.113278342695946
0.140523071436418,0.150165107804217,0.0610363786573859
0.140523071436418,0.419015242936255,0.209686321322618
0.140523071436418,0.140386617274703,0.0566747384015598
0.140523071436418,0.58326231046025,0.339882032243794
0.140523071436418,0.126164045097693,0.0504354285543276
0.140523071436418,0.177765386264094,0.0736750320804566
0.140523071436418,0.795725174088929,0.588989015705538
0.140523071436418,0.338980356276428,0.158712188772756
0.140523071436418,0.111065005442612,0.043943661644149
0.140523071436418,0.118914643560831,0.047301857107534
0.140523071436418,0.349982232840913,0.165326640358641
0.140523071436418,0.200519091982323,0.0844741377214423
0.140523071436418,0.164138401197547,0.0673734979634963
0.140523071436418,0.235261467067845,0.101667145221861
0.140523071436418,0.808658164000471,0.608572262501406
0.140523071436418,0.186674523583247,0.077861430873361
0.140523071436418,0.597274206385891,0.352999688291437
0.140523071436418,0.535191626631605,0.297548242032993
0.140523071436418,0.215300685206946,0.091682287372714
0.140523071436418,0.376845409606506,0.181984528142071
0.140523071436418,0.430627212259743,0.21767066216868
0.140523071436418,0.056259799927695,0.0214600054191441
0.140523071436418,0.133359893917088,0.0535768680829668
0.140523071436418,0.119321195938376,0.0474767682157279
0.140523071436418,0.474669190851722,0.249475785676705
0.140523071436418,0.309583927686243,0.141599856335389
0.140523071436418,0.655189914682743,0.411427171961998
0.140523071436418,0.069461440360216,0.0267269634960707
0.140523071436418,0.574504328604821,0.331868291833036
0.140523071436418,0.969600820891837,0.921468505931943
0.140523071436418,0.172906201832099,0.0714140148273626
0.140523071436418,0.33504294620759,0.156373334851574
0.140523071436418,0.419300064178599,0.209880255249669
0.140523071436418,0.0429142187873818,0.0162274604969909
0.140523071436418,0.413374554071267,0.205865068026744
0.140523071436418,0.236335079669452,0.102212586623034
0.140523071436418,0.114572613487957,0.0454398298300262
0.140523071436418,0.501056598544462,0.269773193162221
0.140523071436418,0.0827565049586979,0.0321249394628616
0.140523071436418,0.757051635543943,0.534092650470695
0.140523071436418,0.106019122846849,0.0418038164832819
0.140523071436418,0.0909157582972217,0.0354853727924496
0.140523071436418,0.602341311020996,0.357835796955651
0.140523071436418,0.0896908375058786,0.0349785381739819
0.140523071436418,0.261314434479804,0.115153523512726
0.140523071436418,0.454439267405294,0.234558125575287
0.140523071436418,0.0870740428001006,0.0338985713923744
0.140523071436418,0.151277575447151,0.0615363658565959
0.140523071436418,0.306930200404862,0.140093891763737
0.140523071436418,0.231586975340689,0.0998069091580204
0.140523071436418,0.125870572195447,0.050307968185623
0.140523071436418,0.121651453912632,0.0484811944397971
0.140523071436418,0.237152406070374,0.10262840746481
0.140523071436418,0.0740566068108114,0.0285818991019485
0.140523071436418,0.157261842880176,0.0642393307944761
0.140523071436418,0.369817321615114,0.177555088542801
0.140523071436418,0.155377134019945,0.063385602029245
0.140523071436418,0.314711296169073,0.144527454322176
0.140523071436418,0.932737519038983,0.836104042822541
0.140523071436418,0.138820467394493,0.0559816575991159
0.140523071436418,0.380693186359706,0.18443153771994
0.140523071436418,0.23520327261465,0.10163760478162
0.140523071436418,0.377824174163923,0.182605494472964
0.140523071436418,0.213540585874129,0.0908158189069086
0.140523071436418,0.653715260123955,0.409849030842627
0.140523071436418,0.743151086966818,0.515597773884845
0.140523071436418,0.227431143923451,0.0977151539238275
0.140523071436418,0.21288877507167,0.0904955082636476
0.140523071436418,0.421114297865043,0.211117795172039
0.140523071436418,0.525199729178625,0.289232274442581
0.140523071436418,0.229989800500926,0.0990014815073881
0.140523071436418,0.192174373563909,0.0804726013125937
0.140523071436418,0.181868614861421,0.0755965187003132
0.140523071436418,0.07997113023543,0.030986126644973
0.140523071436418,0.306930200404862,0.140093891763737
0.140523071436418,0.574162683237699,0.331558501630922
0.140523071436418,0.352749181915846,0.167008794608632
0.140523071436418,0.0944406062791947,0.0369485036466032
0.140523071436418,0.224570133074878,0.0962825648786899
0.140523071436418,0.106413288502539,0.0419704462979911
0.140523071436418,0.155469406443325,0.0634273467466975
0.140523071436418,0.525199729178625,0.289232274442581
0.140523071436418,0.217729307575188,0.092881529755606
0.140523071436418,0.394862757054191,0.193579501825859
0.140523071436418,0.0455651924923026,0.0172596211538349
0.140523071436418,0.275004923015287,0.122455940859977
0.140523071436418,0.0669718857421194,0.0257267019705113
0.140523071436418,0.61686580782978,0.37197956398413
0.140523071436418,0.11651394149914,0.0462709811401492
0.140523071436418,0.108794164915992,0.0429788352911484
0.140523071436418,0.54870633095026,0.309052026427008
0.140523071436418,0.053639491045341,0.0204254231549835
0.140523071436418,0.0892751552268197,0.0348067306468478
0.140523071436418,0.188835320698228,0.0788848563192932
0.140523071436418,0.205532221416818,0.0869014091304768
0.140523071436418,0.365538879253537,0.174883671282763
0.140523071436418,0.276054470853416,0.123022081585774
0.140523071436418,0.304274401627088,0.138593014598964
0.140523071436418,0.168044453701819,0.0691673575971914
0.140523071436418,0.459003360989556,0.23787676301558
0.140523071436418,0.176461774608079,0.0730669166989958
0.140523071436418,0.973869769774788,0.932022785730873
0.140523071436418,0.316387638334275,0.145489748947563
0.140523071436418,0.0962623831693893,0.0377074272345974
0.140523071436418,0.157879812765155,0.0645197485470321
0.140523071436418,0.256175149411274,0.112451195276898
0.140523071436418,0.107452341073749,0.0424101229210681
0.140523071436418,0.344815746088975,0.162205839617647
0.140523071436418,0.025453538116636,0.00951695842931992
0.140523071436418,0.549637256553569,0.309855523242765
0.140523071436418,0.270154858423594,0.119851514164361
0.140523071436418,0.660304421751062,0.416939729127939
0.140523071436418,0.326238887896805,0.151196715398956
0.140523071436418,0.0719974345519118,0.0277492748620681
0.140523071436418,0.115130776927754,0.0456785740397358
0.140523071436418,0.0837517299469853,0.0325328683875507
0.140523071436418,0.231245049790732,0.0996343217779584
0.140523071436418,0.97127019117594,0.925578183326128
0.140523071436418,0.706431373376682,0.469566324643533
0.140523071436418,0.176760171314994,0.0732060147349304
0.140523071436418,0.212177992448471,0.0901465653422767
0.140523071436418,0.214871669601489,0.0914708842885269
0.140523071436418,0.41853221092706,0.20935764334576
0.140523071436418,0.0755602548295376,0.0291913356471627
0.140523071436418,0.413275450071741,0.205798260302844
0.140523071436418,0.030963921465637,0.0116183961962903
0.140523071436418,0.158320060406013,0.0647196693214882
0.140523071436418,0.223814974253914,0.0959054422874243
0.140523071436418,0.520018795812097,0.284981940570117
0.140523071436418,0.583863602896975,0.34043738682771
0.140523071436418,0.663280991243603,0.420176213350532
0.140523071436418,0.0853361884767337,0.0331834353915588
0.140523071436418,0.386253356215316,0.187995372127226
0.140523071436418,0.153070948855911,0.0623440183041727
0.140523071436418,0.154487875388269,0.0629835715607115
0.140523071436418,0.215192271720454,0.0916288526697759
0.140523071436418,0.354754549529193,0.168232689775898
0.140523071436418,0.671851452136124,0.429613279695415
0.140523071436418,0.104445758607422,0.0411395772875827
0.140523071436418,0.0876312336339685,0.0341282104323417
0.140523071436418,0.293699131252854,0.132677969757508
0.140523071436418,0.301195658250408,0.13686090803805
0.140523071436418,0.234669804535236,0.101366926725073
0.140523071436418,0.116433027958931,0.046236295210759
0.140523071436418,0.159940604647302,0.06545664082781
0.140523071436418,0.32064620187566,0.147945855506516
0.140523071436418,0.294158188110804,0.132932716156626
0.140523071436418,0.160576448843677,0.0657462613863743
0.140523071436418,0.142637084593803,0.057673296478913
0.140523071436418,0.0747978905369483,0.0288821933693273
0.140523071436418,0.452434819369895,0.233109129607239
0.140523071436418,0.26453565446582,0.116858047466086
0.140523071436418,0.139689544385209,0.0563660712928767
0.140523071436418,0.43001868097409,0.217248241880258
0.140523071436418,0.165655131155423,0.0680688830552093
0.140523071436418,0.392784261280643,0.192223968238422
0.140523071436418,0.0891323434435468,0.0347477265438328
0.140523071436418,0.183329581378336,0.0762833913556585
0.140523071436418,0.17706451617335,0.0733479463758718
0.140523071436418,0.976115754180706,0.937635326423349
0.140523071436418,0.100838110875174,0.0396218367766371
0.140523071436418,0.565080143559944,0.323399146906359
0.140523071436418,0.983985787975779,0.957634623535656
0.140523071436418,0.450665399445307,0.231834300026869
0.140523071436418,0.127586644975594,0.0510540173704977
0.140523071436418,0.0417066047233556,0.015758451999933
0.140523071436418,0.10946972664052,0.0432655545050361
0.140523071436418,0.175832680099971,0.0727738568571069
0.140523071436418,0.554653798978401,0.314210448246213
0.140523071436418,0.258662690242338,0.113756567803082
0.140523071436418,0.0547098136315015,0.02084759206899
0.140523071436418,0.455475490514694,0.235309223089187
0.140523071436418,0.190202746750824,0.0795341566687452
0.140523071436418,0.030963921465637,0.0116183961962903
0.140523071436418,0.101661937174774,0.0399677694380764
0.140523071436418,0.376716721675085,0.181902958528687
0.140523071436418,0.148777433635053,0.0604137906712742
0.140523071436418,0.969927239874198,0.922270325201238
0.140523071436418,0.0787271620618802,0.0304788880037942
0.140523071436418,0.106643417458295,0.0420677723109239
0.140523071436418,0.279253604157464,0.124753366690617
0.140523071436418,0.655288584638703,0.411532945538483
0.140523071436418,0.225414871538901,0.0967049206316703
0.140523071436418,0.143121898565918,0.0578888229219546
0.140523071436418,0.368001743182026,0.176419159394142
0.140523071436418,0.224739610239826,0.0963672585985716
0.140523071436418,0.503642877624755,0.2718160326692
0.140523071436418,0.824368153454884,0.633259829279108
0.140523071436418,0.265449669113602,0.117343221855616
0.140523071436418,0.0598575717483996,0.0228863245218716
0.140523071436418,0.228196695173223,0.0980995139742011
0.140523071436418,0.446620217398613,0.228934758160478
0.140523071436418,0.925734326366624,0.82097077345422
0.140523071436418,0.332932941170912,0.155126042843362
0.140523071436418,0.147639245374923,0.0599040352320225
0.140523071436418,0.183522919185161,0.0763743965535653
0.140523071436418,0.1505900889706,0.0612272903563429
0.140523071436418,0.333840515608432,0.155662022504996
0.140523071436418,0.110615281950259,0.0437523482868086
0.140523071436418,0.58326231046025,0.339882032243794
0.140523071436418,0.172007736364448,0.0709976588559844
0.140523071436418,0.100628849914195,0.0395340273482331
0.140523071436418,0.223481591057069,0.0957390857688478
0.140523071436418,0.178601013798237,0.0740654340580457
0.140523071436418,0.399736171671714,0.196776488269513
0.140523071436418,0.267213656138816,0.118281483149207
0.140523071436418,0.256021347524516,0.112370646319639
0.140523071436418,0.299508280662006,0.135915114397982
0.140523071436418,0.252342270923072,0.110449398620775
0.140523071436418,0.145839913075116,0.0590998244097122
0.140523071436418,0.159486913591502,0.0652501474522759
0.140523071436418,0.111290038758529,0.0440394352301078
0.140523071436418,0.496075909521645,0.26586648143714
0.140523071436418,0.069461440360216,0.0267269634960707
0.140523071436418,0.145764368045882,0.0590661036680173
0.140523071436418,0.376188154434379,0.181568105650747
0.140523071436418,0.970621013571131,0.923977362587132
0.140523071436418,0.0915077879910408,0.0357306351265627
0.140523071436418,0.32570538630239,0.150885358144071
0.140523071436418,0.104165904873373,0.0410215774606544
0.140523071436418,0.437058316197385,0.222162349423985
0.140523071436418,0.16323421409028,0.0669596567722306
0.140523071436418,0.0846729376644999,0.0329109419454058
0.140523071436418,0.144073761385644,0.05831240102877
0.140523071436418,0.161361439049684,0.0661041740442232
0.140523071436418,0.175238418626649,0.0724972645172874
0.140523071436418,0.256392524865711,0.112565070791446
0.140523071436418,0.287283178925241,0.129136444109176
0.140523071436418,0.171408625932904,0.0707203211228228
0.140523071436418,0.185905232107252,0.0774978335475229
0.140523071436418,0.159940604647302,0.06545664082781
0.140523071436418,0.793582914791933,0.585807214642595
0.140523071436418,0.0929014196134214,0.0363087499422135
0.140523071436418,0.153760759809432,0.0626552173877009
0.140523071436418,0.341544038759199,0.160243018454816
0.140523071436418,0.0330884920939817,0.0124326155241102
0.140523071436418,0.31276640955448,0.143414188678542
0.140523071436418,0.340285602554058,0.159490789360743
0.140523071436418,0.453737616828225,0.234050323513261
0.140523071436418,0.0829774806868577,0.0322154675672743
0.140523071436418,0.272781723078073,0.121259713684047
0.140523071436418,0.532507769522302,0.295298990813716
0.140523071436418,0.254224301371165,0.1114308820722
0.140523071436418,0.130496753909133,0.0523231967084954
0.140523071436418,0.125662069841476,0.0502174432126695
0.140523071436418,0.106193878661979,0.0418776818730514
0.140523071436418,0.043186922443747,0.0163334739793682
0.140523071436418,0.206251830376484,0.0872512833629071
0.140523071436418,0.116247891295125,0.0461569454305481
0.140523071436418,0.410902344664342,0.204201885986451
0.140523071436418,0.0383492944529111,0.014458408756508
0.140523071436418,0.230159823535056,0.0990871306653412
0.140523071436418,0.193102120010635,0.0809151070633774
0.140523071436418,0.150987389603198,0.0614058698550882
0.140523071436418,0.348400384370336,0.164368352950469
0.140523071436418,0.672936032835379,0.430820212461271
0.140523071436418,0.110993469181769,0.0439132221383807
0.140523071436418,0.927342978418519,0.824418280426193
0.140523071436418,0.16266674734645,0.06670019984194
0.140523071436418,0.187516101694358,0.0782596531906782
0.140523071436418,0.135143672207368,0.0543604323520633
0.140523071436418,0.0653683218026246,0.0250841555610895
0.140523071436418,0.266419731483693,0.117858884772694
0.140523071436418,0.17298815195705,0.0714520175855104
0.140523071436418,0.375581454329243,0.18118411647551
0.140523071436418,0.409719310680972,0.203408480037066
0.140523071436418,0.0864653757026747,0.0336479126309302
0.140523071436418,0.23463040665812,0.101346945011018
0.140523071436418,0.316165309161482,0.145361975556006
0.140523071436418,0.0620875288849361,0.0237737699047426
0.140523071436418,0.432594100538686,0.219039063803424
0.140523071436418,0.115547314442611,0.0458568587715116
0.140523071436418,0.280953214132549,0.125676613264888
0.140523071436418,0.721061405637615,0.48743580431567
0.140523071436418,0.529292727567491,0.292619669925925
0.140523071436418,0.795070198485963,0.588014371358305
0.140523071436418,0.964760078498031,0.909677198562961
0.140523071436418,0.101139651676084,0.0397484120281398
0.140523071436418,0.101341587823719,0.0398332058938146
0.140523071436418,0.144394505622757,0.0584552582798313
0.140523071436418,0.458399811499435,0.237436364013284
0.140523071436418,0.893552401754801,0.755386874526352
0.140523071436418,0.559709834379481,0.318642905273038
0.140523071436418,0.861146185313145,0.695263319288521
0.140523071436418,0.111362615677324,0.0440703300263576
0.140523071436418,0.365532273927644,0.174879561510612
0.140523071436418,0.323922691905064,0.149846874039436
0.140523071436418,0.339556711316642,0.159055792207796
0.140523071436418,0.336303417963158,0.157120456413544
0.140523071436418,0.181915529069833,0.0756185531141228
0.140523071436418,0.554985647351368,0.314500030367249
0.140523071436418,0.418933303820812,0.2096305468192
0.140523071436418,0.375410564108857,0.181076027315149
0.140523071436418,0.11840186007311,0.0470813807461845
0.140523071436418,0.543895767599519,0.304922916637295
0.140523071436418,0.0758021169600739,0.0292894772609364
0.140523071436418,0.0719974345519118,0.0277492748620681
0.140523071436418,0.718805459687687,0.484640835378409
0.140523071436418,0.160881728155262,0.0658854050923255
0.140523071436418,0.877768082619082,0.725410852020645
0.140523071436418,0.112602237829381,0.0445984879544539
0.140523071436418,0.121238439802589,0.0483029366266767
0.140523071436418,0.702523573353214,0.4648938529374
0.140523071436418,0.375600570518186,0.181196209491986
0.140523071436418,0.920337698484234,0.809527697405359
0.140523071436418,0.135689746685252,0.0546006941262647
0.140523071436418,0.830260038488178,0.642784739741268
0.140523071436418,0.196420399794351,0.0825026719235938
0.140523071436418,0.910044602498652,0.788211721722112
0.140523071436418,0.359784469731401,0.171320169212774
0.140523071436418,0.484803206762392,0.25715547606989
0.140523071436418,0.139408769692444,0.0562418272328236
0.140523071436418,0.178019200281815,0.0737935638745517
0.140523071436418,0.486463808854019,0.258427450740991
0.140523071436418,0.694408159316769,0.455321873332193
0.140523071436418,0.217729307575188,0.092881529755606
0.140523071436418,0.417075903815812,0.208368352379034
0.140523071436418,0.307412765793362,0.140367276462397
0.140523071436418,0.473731907242685,0.248772595557321
0.140523071436418,0.699645315753315,0.461478851300585
0.140523071436418,0.0837272661447955,0.0325228345171655
0.140523071436418,0.182130682005433,0.0757196239091313
0.140523071436418,0.52710981884669,0.29080980739278
0.140523071436418,0.214307935414485,0.0911932984883574
0.140523071436418,0.119367280177398,0.0474966011826632
0.140523071436418,0.0754277098935217,0.0291375655877402
0.140523071436418,0.977779777374871,0.941820501067729
0.140523071436418,0.130180717015886,0.052185117961678
0.140523071436418,0.298118535838601,0.135138014197288
0.140523071436418,0.166056607573291,0.0682531999351119
0.140523071436418,0.100451723589569,0.0394597215394821
0.140523071436418,0.811438817245066,0.6128686169041
0.140523071436418,0.757874811541613,0.535207465898139
0.140523071436418,0.2435103118766,0.105880379159939
0.140523071436418,0.239833048697958,0.103995758598479
0.140523071436418,0.426363975951234,0.214720637816683
0.140523071436418,0.429743233727352,0.217057183108933
0.140523071436418,0.111065005442612,0.043943661644149
0.140523071436418,0.206060178200225,0.0871580662250437
0.140523071436418,0.158412080756178,0.0647614722898226
0.140523071436418,0.432115763100159,0.218705844526746
0.140523071436418,0.859741786637224,0.692779703291398
0.140523071436418,0.108812329852342,0.0429865413406715
0.140523071436418,0.32313562309152,0.149389313887506
0.140523071436418,0.644866450761956,0.400483562034512
0.140523071436418,0.97127019117594,0.925578183326128
0.140523071436418,0.0304960885525684,0.011439403740328
0.140523071436418,0.116526689633129,0.0462764463457931
0.140523071436418,0.270396561239698,0.119980849651796
0.140523071436418,0.169768425408819,0.0699622502196595
0.140523071436418,0.357354659246873,0.169825529580064
0.140523071436418,0.581915325014967,0.338640378154633
0.140523071436418,0.120704848997195,0.0480727868288928
0.140523071436418,0.250936847124583,0.109718276919027
0.140523071436418,0.243046579043249,0.105642142743552
